sample,sample_type,PRC1,CCNB1,TPX2,UBE2T,CEP55,STMN1,GTSE1,FANCD2,NUF2,BUB1B,MSH2,ILF3,SPATS2,KIF18A,YEATS2,PRR11,RCC2,ANAPC7,TARDBP,SMG5,DEDD,UBE2Q1,HM13,NR2C2AP,BRMS1,ATP5G2,CDK5RAP1
TCGA-DD-A3A2-11,0,0.46467850914319014,0.8639591438122435,1.1176728770050608,0.43294824413198646,0.056584800958700956,3.3519490391014983,0.056584800958700956,0.27500444854110573,0.16350100616721566,0.097613262755309,1.090853998963106,3.458093040314274,1.035643048663878,0.04264397547066702,0.7311744109534404,0.1375010264921673,1.974534556942991,2.490565945643234,4.5223211294474455,2.7290163860787007,2.871884394114793,3.5509303265657293,5.49922182586417,2.498217166497223,3.431662689583205,7.939084679734503,3.0823607682394845
TCGA-FV-A4ZQ-01,1,5.2245710367880935,6.23091751623291,4.563190909176887,4.044404092155499,2.4567761094039358,7.976135179740091,2.229578685345505,2.3334138304602083,2.8914209186975497,2.956024723162964,3.699347919748139,5.7314846071458625,3.1731433397673445,2.0975835108539065,2.3277239408625565,2.6252341962325874,4.358240539762117,4.46727352476739,6.448102150294727,5.159499440701552,3.708211901355215,4.63519520602496,8.072464056307586,4.144863569827502,5.496679302436473,8.81350695357046,4.782443962019633
TCGA-EP-A26S-01,1,2.4646339356214595,2.367346641287257,1.7398306262333392,1.4382677487308115,0.21412028165042649,5.029903744113386,0.3103391388168759,1.042631638294085,0.7655403752649063,0.7484504086699504,2.367346641287257,4.868404069700139,2.648485037328848,0.21412028165042649,1.4005533209384378,0.3561345822114239,2.863943394695606,3.699347919748139,5.987988450367366,4.403272205966536,4.328385922740336,5.557335932878922,6.303562824618759,3.6836624274068384,4.460781324788867,8.488219168854988,4.331236889305059
TCGA-2Y-A9H4-01,1,3.357543589161709,3.507175760302414,2.238794435245979,2.918372590781027,0.46467850914319014,6.834285949665693,0.46467850914319014,2.2016357403219415,1.2750031987187,0.9999789920786105,2.6064012113365953,4.719759195850677,2.7697998904157757,0.29866493448370024,1.0635284679135382,0.5558164866999667,3.365939806318064,4.24261762036954,5.6988178749455995,4.337034761457108,3.7484329557024085,4.629916714394138,6.864224282565229,4.56807575820739,5.496679302436473,8.5051721516655725,4.410037788509945
TCGA-DD-AAVR-01,1,2.673578094106339,3.3190613299481577,1.584948382204129,2.839990103721245,0.5058932605314576,5.770055456635581,0.5558164866999667,1.0635284679135382,1.4646715151769598,0.7655403752649063,2.3589660247330566,4.263749362123983,1.384076660626131,0.23879274945158993,1.4802873733519473,0.6415558552970472,3.633474130615357,3.6814491586658105,5.530131302804851,4.17875983176218,4.07721491148048,5.402288149444203,6.919257338841102,3.4724639095653496,4.675241888694049,8.70246384643373,4.003575434285044
TCGA-HP-A5MZ-01,1,2.3132439654730796,3.3490624490839465,1.5210445055141617,2.763400916284012,0.8797159563229918,5.281343590824563,0.9030174855525862,1.2750031987187,1.2388058520636933,0.782420652403773,1.981849724128207,4.433586538524499,1.9373357075357485,0.2630398652935631,1.7224932296805855,0.6599208559172822,3.3923360917250753,3.8328627374896,5.735213249714692,4.7473814710447115,4.047880345188817,4.7473814710447115,7.051803745839575,3.142416499332439,4.5160086743088765,7.995657941833862,4.144014410062991
TCGA-BC-A10Y-11,0,0.7907537371228007,0.7484504086699504,0.8155891101532136,0.43294824413198646,0.16350100616721566,3.8923740194031287,0.08406696650259302,0.48543423374694417,0.20163117540000605,0.1375010264921673,1.2927536062918739,4.059158378656522,1.2750031987187,0.08406696650259302,1.0635284679135382,0.3561345822114239,2.643862746666685,2.8277797285286854,5.337394876809122,3.316181965684182,3.210997534689484,3.9457963178307427,5.436275714043586,2.3477030000749064,3.5885723690007563,7.766036339985845,3.0874778943342354
TCGA-2Y-A9GX-01,1,2.9836825182797875,3.01080391559576,2.114401370521526,2.5921202992388754,1.0566009268087797,5.008581463319997,0.9927898631597154,1.6507749261266877,1.201622003974685,1.2203239161193031,2.2357207558412324,4.835387208312011,2.6644745136069243,0.5160272710531829,2.44361924686195,1.0976114409041444,3.496963304671045,4.0695015168731725,5.926985251098356,5.328422904983727,4.1293004111060645,5.584943360555329,6.280165013825403,3.217243975808909,4.363853718195579,8.076249972322602,3.80015868051554
TCGA-DD-AADQ-01,1,2.372913320163698,3.444917164557646,1.1890504124707402,2.2047679880398485,0.47507348706068736,4.904444198448009,0.34483601749215964,0.8399376695711672,0.9854880234058967,0.5655943161500262,1.4594449366055156,4.386127084454534,1.8114981947802298,0.2630398652935631,1.090853998963106,0.43294824413198646,3.137539804644096,3.589764459047848,5.534534166835432,3.1043461748890078,3.4005727694798793,4.663905087058702,7.364870261674846,3.5680458076220236,5.114805325126216,8.679220174130904,4.515339245349344
TCGA-BC-A69I-01,1,2.244868144306483,2.2868585353436615,1.042631638294085,2.1077132121789126,0.16350100616721566,4.519834254526795,0.2630398652935631,0.6415558552970472,0.4436144177516554,0.37850342869913906,1.042631638294085,4.193787320809558,1.4750928805227972,0.11103388355031066,0.9927898631597154,0.22651317312731462,3.1308931681356698,3.1505785792825565,5.0495872193217854,3.9854850644246125,4.067808681336789,4.941579650619129,6.95149206024168,3.4005727694798793,4.595770238486316,8.360491795219813,4.07467484800193
TCGA-ED-A7XP-01,1,3.3547460206514477,3.8489566323865994,2.6229717139180764,3.734460819525025,0.7990679518214341,6.048737460330638,0.6507781429548161,1.636896539378977,2.0600185805548157,1.3045126815928023,3.046169689184477,5.071704725670939,2.7548765644270796,0.6690156014382272,2.0738029465021626,1.1570267291489524,3.5384945630931672,4.025059720341498,6.313831757832866,5.798333362077055,4.883666553133067,5.902300931645849,7.480393471323196,3.7580624788091774,5.104803313460421,8.423603540462212,3.8399312304600177
TCGA-2Y-A9GW-01,1,2.516021351207757,3.204754362472182,1.9222110122142988,2.9873527516861134,1.007204053563292,5.04658082507758,0.9486234845404837,1.5310371932709508,1.3785280595142566,0.8480084108649092,1.7949392157282418,4.75758861650427,2.6135102660070966,0.22651317312731462,1.9183834794293373,0.8480084108649092,3.792826663004865,3.9344838200351995,5.74600772536873,5.094220918151291,3.9772416590846813,4.798541121505117,6.835277197989727,3.8590104833213714,4.750558869186406,8.422107906872533,3.9781782494156177
TCGA-DD-A4NQ-01,1,3.6368766418975995,5.203941539490521,3.7004556699710407,4.505873129486181,2.0635178794256355,6.141560660433797,2.0285701471958157,3.0755710914606333,3.139135581838149,2.094211740853363,3.171542805180002,4.57535648983607,3.950472702718268,1.333411569946203,2.5134632452795165,1.9107393529820278,3.82579685454776,4.683698814625457,6.131111200170347,5.379250101318744,4.410704902630117,5.073354255949921,6.534927191229042,2.815586252406732,5.174373983365342,8.30715745342963,3.8196628197167644
TCGA-RC-A6M3-01,1,5.09295895333331,5.41713093727688,3.426309944993352,4.352628479344388,2.03915474759908,7.131912683088257,1.384076660626131,3.0583076899981845,2.7718485925029217,2.4646339356214595,2.841969422710669,6.389889852792277,4.085777935638924,1.201622003974685,2.1077132121789126,1.3561617756288933,4.980974438562044,4.877290394004712,6.566388302655465,4.653052082662554,3.6960250944236717,4.858940334320528,7.3502598057657025,4.658814321180328,4.936839206047391,9.11450251375439,4.214121876513813
TCGA-G3-A25S-01,1,4.602865262895943,5.129277894613532,3.2986497250776172,4.752195815957137,1.3448486017673857,6.439798538311256,0.9927898631597154,2.1472841410556405,2.0035701684751404,1.6507749261266877,2.257036049583577,4.900094529277052,2.632277411263961,0.978174336475226,1.8114981947802298,1.974534556942991,2.650755190048965,4.685909478564753,5.807859809166948,5.23148178869744,4.2772143196234405,5.208319759288235,9.057806922470961,4.546626184665749,5.814047701581516,9.480119498918574,5.714511812247382
TCGA-ED-A4XI-01,1,1.989102633222684,2.16349732274102,1.1890504124707402,1.5508689224250372,0.42222189429525453,4.9471914654425655,0.41142546871202995,0.8480084108649092,0.6507781429548161,0.5945501751834043,2.232648838293621,4.291350385017587,2.538507691749938,0.23879274945158993,1.9373357075357485,0.6135372870422602,3.508452808125625,3.460729663843216,5.194602575653455,4.304544440007211,3.8639462155152624,4.561945868188399,5.8708412999775375,2.8933249149538955,3.9927943713757927,7.828355160205445,3.60169025073284
TCGA-DD-AAW3-01,1,2.5656374779044326,2.0285701471958157,1.6553466902800247,2.480295856813495,0.20163117540000605,5.104317831555883,0.2868778373830473,0.9335616876382705,0.8718343930630623,0.5360531059605349,2.8777582739470233,5.103541070672764,2.182725957617326,0.34483601749215964,1.298684341633731,0.43294824413198646,3.1921888042768676,4.282431458426816,5.920493865273626,5.0900468539099535,4.440931472867136,5.78635327843167,6.29497318591136,3.8379778339654824,4.703215035331948,8.128459483789317,4.058312330578242
TCGA-BD-A3ER-01,1,2.042638006587823,3.0391395863967,1.367348167186681,2.3334138304602083,0.5360531059605349,4.221124532579454,0.7990679518214341,1.23264484686769,0.6135372870422602,0.5160272710531829,1.584948382204129,4.537342157111574,2.3074142806054083,0.20163117540000605,1.8237519620410563,0.5459561635262882,3.350505665707649,3.6275903647398637,5.65675512412306,4.879222458937765,3.878760861889802,4.626462141130579,6.67962850804535,3.411441834565848,4.535428257973539,7.992868911931753,3.7980237447411382
TCGA-DD-AAVY-01,1,1.3391529474152564,1.8278456852216973,1.23264484686769,1.7949392157282418,0.08406696650259302,5.416837952022715,0.16350100616721566,0.7655403752649063,0.6870438821454687,0.27500444854110573,2.722479239205249,5.2016066401995,1.7866173310004987,0.34483601749215964,1.1505799165126178,0.48543423374694417,2.90493039854531,3.951408105483985,5.757785263997964,4.839440448121088,4.979521912218226,5.9441996138540505,6.719045894023192,3.8894827764316804,4.512183557183862,7.826264397180962,3.990076518267414
TCGA-2Y-A9H6-01,1,2.44361924686195,2.7484890340699746,1.2927536062918739,2.744148330895824,0.40052693729759586,4.743626712687049,0.6960071633452156,1.978190565622321,0.7311744109534404,0.9030174855525862,1.8991541675856065,4.763367474945902,2.269072579240485,0.1505565184376899,1.6553466902800247,0.7224544057696689,3.0548759686943234,4.128451802742643,5.457478714614711,4.569225240235513,4.558881354139945,4.902027659616499,7.261026950801165,3.1243390143685352,5.161443575830214,8.61268653021933,4.252470652806201
TCGA-FV-A2QR-01,1,3.4141604298893333,3.2326955521031695,3.109385206245106,3.6971326319245543,0.6322596043371412,5.151334896927888,0.5655943161500262,1.2079111912242162,1.769749360899839,1.035643048663878,2.7004448780949515,4.8130053534640105,2.687084489880253,0.46467850914319014,1.6690337817679282,1.1699351265066096,3.051357412842632,3.9078632516445064,5.54128579961024,5.818369688927199,5.305999217295919,5.756214820687879,7.896063179731918,3.8094438434788835,4.861450906174273,8.316627588540378,3.72900448367464
TCGA-ED-A66X-01,1,4.499563971039928,5.021082859239579,3.5509303265657293,3.9231775197905474,1.7781732148343998,5.690383764454775,2.1666840673568712,2.053103930206787,2.3363009676069564,2.269072579240485,2.8679130281690814,5.587685140122052,3.6368766418975995,0.7655403752649063,2.636892623072934,1.8519970595710038,4.0098590459002725,4.567405245617433,5.909577640239558,5.926001676393996,4.940128438448384,5.46236523040906,7.1411466533320755,4.627037879152486,4.773964342506862,8.56132032838846,4.241859849717206
TCGA-DD-AACH-01,1,4.711486175485853,5.779283924569819,4.802204885171991,5.841260450014021,2.169950627452982,7.684423519048951,2.735558792267944,3.077246067969274,3.9718102479763244,3.310335230077278,4.192180174796314,5.007224930800024,4.20163545744005,1.8835899020122413,2.881647470848341,2.9818479073430963,4.667363386276547,4.693215252838638,6.699236855674816,6.358571620187481,5.826326684452194,7.053193209737857,6.511484608732037,4.6904273474184865,5.2016066401995,8.526214558270505,4.317554942956081
TCGA-2V-A95S-01,1,4.140806743444621,4.360333458849342,3.1921888042768676,4.1522242058273,1.3617786408537167,6.465304245629179,1.6735636465178412,2.5058771133359024,3.0976310642735196,2.0840344380096223,2.4141353928928693,5.474387689777479,2.7739831873295526,1.1440469915380642,2.0772363884676164,1.4222206286962795,4.226519782758066,4.878739434176138,6.424873208334297,5.938493904841743,5.025929288067763,5.651952316387577,7.766733128183804,4.244133228189176,5.964369316742921,9.572394293647559,4.345496124657319
TCGA-DD-A39X-11,0,0.4436144177516554,0.8480084108649092,0.7398542616398206,0.4436144177516554,0.12432727046024596,3.361786181293912,0.056584800958700956,0.27500444854110573,0.028568469949101772,0.056584800958700956,0.9486234845404837,3.5557793279467247,0.8718343930630623,0.014354777466892966,0.6040866530104423,0.097613262755309,1.6735636465178412,2.411454485858343,4.9345175471247344,3.116019021501094,2.691563619873385,3.609951754275317,5.9884805817707045,2.3277239408625565,3.3881743750866726,8.001136455072189,3.0942750555860514
TCGA-DD-A1EE-01,1,3.337702612658925,3.711537058404539,2.9597718595696825,3.6735206359355166,0.8953094988283345,5.459140086849812,0.7907537371228007,1.974534556942991,1.9411071754336326,1.2868986669300422,2.8359467778507317,5.1444349551928035,2.8599754977089944,0.6135372870422602,2.1570522916455186,1.0496522499151233,3.4776518223071977,4.252470652806201,6.159504716449159,5.542851494675909,5.133358183551199,5.940658095389859,6.712310527009166,3.72133146827846,4.524808199209406,7.816806351156281,4.047880345188817
TCGA-DD-A11A-11,0,0.6960071633452156,0.8399376695711672,1.310357056256527,0.34483601749215964,0.22651317312731462,3.119381672753962,0.1375010264921673,0.40052693729759586,0.11103388355031066,0.23879274945158993,1.298684341633731,3.517303908626642,0.7484504086699504,0.014354777466892966,1.0840715205600726,0.38957002018585846,2.7548765644270796,2.636892623072934,4.437592642271509,3.1731433397673445,3.0267605724637865,3.792826663004865,6.257364306376527,1.903036563830748,3.1699424919882646,7.042474751637556,2.9891009552369585
TCGA-DD-AACW-01,1,4.112710906933542,5.103929449550304,3.553400383141756,3.9373814745691997,1.0772646837312727,5.877230581986176,1.8196628006810427,2.424951897260927,2.8777582739470233,2.0565979388695785,3.139135581838149,5.552442187415167,2.912646475155056,1.1827124374655402,2.8011821557254115,1.594569079691644,3.450186063306623,4.381271152522502,5.843520404063604,5.584062097776035,4.69984941433466,5.113542821481548,6.897341143585494,4.225762485939674,4.606988735160594,9.255360229199804,4.0849309012249515
TCGA-DD-AACC-01,1,3.589764459047848,4.052202924090047,2.8698984948336217,3.454184450994275,1.2141074578634277,5.7001909613482535,1.2448705313437445,2.144032357386355,1.6690337817679282,1.1309453287348874,2.0806723666309943,4.898644740355214,2.049612602318654,0.773987400246651,1.4854279970202247,1.1890504124707402,3.3895313176598822,3.6758250584763834,5.486999084985417,4.801722791244605,3.8125089552174902,4.561371249887163,7.983505895609008,3.563192988483607,5.021955178342775,8.768907756527144,4.418234814395678
TCGA-DD-A1EF-01,1,3.3016150366582395,3.901143566245734,3.3631404830073697,1.4488973213076244,1.0566009268087797,6.525628789087772,1.8757946364409923,2.241869873765465,1.855977132699652,1.9222110122142988,3.0583076899981845,6.206548832320452,3.0583076899981845,0.9259998874786983,2.4515428389355183,1.682573968806901,4.491822655480543,4.91459518428311,6.204378614569662,6.0168318512487176,4.732845924335349,5.171165377997272,7.188216603677365,3.9854850644246125,5.151820844349042,9.057806922470961,4.169124358856883
TCGA-DD-A73A-01,1,3.1209748631177554,3.047927952575954,1.8639498404753967,1.8678698304650487,0.5558164866999667,5.1222839028732015,0.9335616876382705,1.2509538448246542,0.963465713162307,1.0143639531974313,2.1375352103154164,4.708215964537302,1.8439773373110435,0.3219362737064646,1.5801499984311695,0.6507781429548161,3.3059294436994664,3.633474130615357,5.399847254164214,4.780323880686352,3.452821239252699,4.244133228189176,6.680717792218451,3.5285349337781695,4.158642995512838,8.071567397405055,3.8480259836177297
TCGA-BC-A10S-01,1,1.8678698304650487,1.6461418284935447,1.035643048663878,1.2079111912242162,0.2630398652935631,4.446274376453699,0.16350100616721566,0.8399376695711672,0.21412028165042649,0.5058932605314576,1.695964314457595,4.557636477564899,1.23264484686769,0.04264397547066702,1.43297002846825,0.773987400246651,2.8992124608156975,3.2372544099274956,5.8042258745990365,4.297234705325133,3.2570291318991766,4.441599283722603,6.712706716710316,3.946731510865065,4.496314295588311,8.576380603434801,4.2047564828164035
TCGA-DD-A39W-11,0,0.3219362737064646,0.8237481557834879,0.5849683428946804,0.1890378976317427,0.08406696650259302,3.1077052726558354,0.014354777466892966,0.2868778373830473,0.04264397547066702,0.014354777466892966,1.0635284679135382,3.620606132999809,0.9560728396167849,0.04264397547066702,0.6690156014382272,0.16350100616721566,1.6645104224910277,2.4329338393655804,4.7734826025390396,3.1110653959591517,2.7718485925029217,3.5223248830234586,5.7325639320780395,2.0738029465021626,3.574091040023871,7.988585800214181,2.821680870610176
TCGA-DD-A114-01,1,4.682545479113679,5.414787095151232,4.9995709790366645,4.8742958733145825,2.912646475155056,8.055328269147877,2.9392239325462097,3.155460883094251,2.93357220489021,2.584948660429005,4.272756849164958,6.128055432399459,4.160247957667658,1.9069227716885495,2.584948660429005,3.844024704175271,5.389889440350735,4.483510058689332,6.576778018760656,5.239561701342542,5.092570663161225,6.181100930600025,7.20241912787976,4.588580869384712,5.500493125541254,8.920976503793314,3.8560310226761274
TCGA-DD-AACO-01,1,2.863943394695606,4.465363910444205,2.3334138304602083,3.122656811701315,0.6040866530104423,4.9791345799342945,0.575314001522003,1.0214572118073437,0.8797159563229918,0.8718343930630623,2.2016357403219415,4.388888666609911,1.989102633222684,0.20163117540000605,1.310357056256527,1.3045126815928023,2.117710452346412,4.043558598658264,6.162660043466123,4.775602303986444,3.4660043529383784,3.8449551603285763,8.51703956683097,3.1667425306519226,5.589741547351897,8.516740385008205,4.874778845710855
TCGA-G3-A3CI-01,1,1.978190565622321,1.3504980460779699,0.8797159563229918,1.1043431731651088,0.1375010264921673,3.1937921732224104,0.6040866530104423,0.9183874899273239,0.42222189429525453,0.29866493448370024,1.4488973213076244,3.8826760210381046,1.6087907556124854,0.1375010264921673,0.941119233104861,0.37850342869913906,2.7420213703176572,3.4711899672983497,4.988722051443442,3.321941333577114,3.165142882937828,3.4462796247866607,6.701019561555303,2.1276513093467027,4.220367395754861,8.133840242264132,3.620606132999809
TCGA-DD-AAEE-01,1,3.878760861889802,3.6982402403826815,2.6959607117567344,3.6111454317145895,0.7136972758724295,6.681609030739702,0.6960071633452156,1.7866173310004987,1.201622003974685,1.6690337817679282,2.796985476723334,5.034266349521604,2.488017484086323,0.6040866530104423,1.3617786408537167,1.0772646837312727,2.6667494047457736,4.297234705325133,6.261312141634954,4.63922659912096,3.9202818671323256,4.796998587754681,6.772444120295014,4.063483118003434,4.9198166453126575,9.27023599807297,4.36176053815291
TCGA-DD-A3A4-11,0,1.1374837886788962,1.3219136991692206,0.6507781429548161,0.6780580461448458,0.1505565184376899,3.6836624274068384,0.2630398652935631,0.7570405765592495,0.250954424227243,0.11103388355031066,1.5260689103801783,4.539160467026618,1.5993243360498173,0.056584800958700956,1.4699088573836434,0.3219362737064646,2.90493039854531,3.481566727787418,5.215325678090086,3.878760861889802,3.508452808125625,4.312520945474128,6.620324418652132,3.292810974819379,4.578901638773876,8.265192187001418,4.017927228740495
TCGA-DD-A1EB-01,1,2.1953769042314852,2.160312596988636,1.0496522499151233,1.8991541675856065,0.2868778373830473,3.4289407013104873,0.2630398652935631,0.8560014279422236,0.49569216057701265,0.33341923628540887,2.330528120977377,3.9145851693873364,1.9298032055054526,0.2630398652935631,1.5897547470696882,0.6960071633452156,2.7004448780949515,3.818640673361711,4.99550232190476,3.851004217067256,4.386793648988007,4.874778845710855,6.428826762047935,2.6275811984374338,4.53973469154098,7.672183508134472,3.6836624274068384
TCGA-BC-A110-11,0,0.6229301755642755,0.6040866530104423,0.7990679518214341,0.3219362737064646,0.056584800958700956,2.6275811984374338,0.12432727046024596,0.38957002018585846,0.04264397547066702,0.12432727046024596,0.7136972758724295,3.6792361765943964,0.8953094988283345,0.04264397547066702,0.6599208559172822,0.028568469949101772,2.724685998170931,2.339109273186181,4.251712594731045,3.3477095760027282,3.361786181293912,3.504621991378926,6.127858289310102,2.229578685345505,3.618217475759844,7.575575378081983,2.985517466516406
TCGA-DD-AADB-01,1,3.8409545173336808,5.264490591297482,4.200027807696657,3.938316288489221,2.182725957617326,6.0101370076248415,2.8953158739445186,2.7136582297407537,2.6346266199522423,2.1375352103154164,2.8277797285286854,5.473116914151905,3.609951754275317,1.5260689103801783,3.0942750555860514,2.5310592312140483,4.28907292967535,5.23148178869744,6.192739122522826,5.860914314507712,4.365280975217441,5.089561521263557,7.528925012009949,4.702638049473772,5.129666478967585,9.416810159471893,4.080696196083024
TCGA-DD-AADC-01,1,5.473116914151905,4.88608202293912,4.667363386276547,5.342369079531807,2.289801857012573,6.7120133854200645,2.480295856813495,3.751673086272406,4.143259626511405,3.3881743750866726,4.172335764083331,5.307753790823774,4.066115971614616,2.042638006587823,2.0355985527360203,3.358987724810266,3.3547460206514477,5.173109963048242,6.338915547119557,4.876227797088876,4.681968825350761,5.837231992038649,7.691688155699206,6.167097387163254,4.848030815673055,9.150638080828246,4.4195694304004585
TCGA-2Y-A9H1-01,1,1.3504980460779699,2.0107844626309914,0.4436144177516554,0.963465713162307,0.097613262755309,3.2433355424834183,0.08406696650259302,0.6415558552970472,0.22651317312731462,0.12432727046024596,0.9708495670999162,3.963478546077665,0.963465713162307,0.014354777466892966,0.8318796748078965,0.21412028165042649,2.1110176879743685,3.2418149753594747,5.35963583885099,4.873329945627679,3.1634546070316154,3.9316800255394506,8.272767573771693,4.021493185628759,5.850202373591483,8.929558831565755,4.42958097390429
TCGA-ZP-A9CY-01,1,1.7824282241724116,2.263051015278769,1.9069227716885495,1.8797267340025992,0.41142546871202995,4.694849642864393,0.7311744109534404,1.2141074578634277,0.7398542616398206,0.6040866530104423,2.046123959636217,4.380604716220532,1.8359027500155825,0.250954424227243,1.636896539378977,0.5058932605314576,2.6158535713831514,3.3391445898232885,5.34480757244177,4.142410523299914,3.4918597039085766,3.998231105510502,6.533839046537603,2.8277797285286854,3.9040364898458284,7.920560881831513,3.6449719140880417
TCGA-DD-AAVP-01,1,2.675855659679498,2.9411375769924213,1.594569079691644,3.807400713107724,0.23879274945158993,5.780854836745904,0.5058932605314576,1.6087907556124854,0.9854880234058967,0.5558164866999667,2.214097544391443,4.804229744974234,2.4567761094039358,0.20163117540000605,1.3276851605836768,0.5945501751834043,3.051357412842632,4.2126080425782915,5.784978631734484,4.73448209216974,5.092570663161225,6.542841239276945,7.501475735331744,3.7990447705052235,5.0053839877903865,8.954009058818933,4.897678242450104
TCGA-CC-5262-01,1,4.197663803972704,4.74304909112422,3.3391445898232885,3.9420559661697063,1.7224932296805855,7.065202569336214,1.4059673641333936,1.8952755894706854,2.1472841410556405,2.1666840673568712,2.424951897260927,5.063943006462816,2.671301195854233,0.8639591438122435,1.731150717890886,1.41145617307414,4.2295491940219225,4.437592642271509,5.5921897321506915,5.18507079857143,4.559455928597607,4.900577803460859,7.731796103646194,4.090860794384281,5.33876030102265,8.96109479182561,4.53361015965589
TCGA-ES-A2HS-01,1,2.632277411263961,2.0600185805548157,1.8519970595710038,1.5993243360498173,0.34483601749215964,5.219120943649651,0.6229301755642755,1.042631638294085,0.41142546871202995,0.20163117540000605,1.1374837886788962,4.393650636539406,1.3391529474152564,0.11103388355031066,0.9854880234058967,0.6135372870422602,2.117710452346412,3.59334126371229,5.34022329183312,4.047880345188817,2.8073524103313314,3.463366768314859,8.480141766244321,3.9288766127025356,5.301223158503707,8.985745701141115,4.808376215154816
TCGA-G3-A7M9-01,1,5.286897453265736,6.361732705013392,6.121648482115894,5.237614621770439,3.873821408732876,7.8710693626769475,3.767697128835224,4.035668869180886,4.598167038390182,3.708211901355215,3.779283976976088,6.754609627286556,4.581968020062655,2.3646055340398195,3.993637912767736,3.212603450690146,5.959351057215486,5.716669988407123,6.840630042707024,5.878705101240511,5.0840290782956155,5.605215548701898,7.634272590870267,5.009841137240754,5.901317640392466,9.464441580324111,4.980490257803596
TCGA-5C-A9VG-01,1,4.766642554056742,5.321597357073932,3.6194117606400398,4.206364434767381,1.007204053563292,5.7977441349903,1.9411071754336326,2.6346266199522423,2.9745128439408557,2.7268084486920636,2.7333490812012022,6.131505499607277,2.2110381280352795,1.1176728770050608,2.386812009728059,2.356148266365327,4.590977153710419,5.1598882617039425,6.304352709404148,5.961810952828982,4.66159974312249,6.035442128627785,7.917672851216699,3.580138592613439,4.855464415093914,9.371078172205655,4.494402880089163
TCGA-BC-A8YO-01,1,5.419865534966977,5.979327377898357,4.863478789274397,4.015206230167752,1.981849724128207,7.028382890171666,2.538507691749938,3.4046476701339285,3.8796929725110028,2.5134632452795165,4.066962310740283,5.468229555793116,4.130903420455393,2.392315593653014,2.9653516480575446,3.361786181293912,4.732845924335349,4.671302418024684,6.729842918608745,5.126849312104232,4.352628479344388,6.26456921305547,6.494375171142002,4.098487172911421,4.536672279421266,8.630241886382118,4.047034720515742
TCGA-2Y-A9H3-01,1,1.9963678241479974,3.1177002197053163,0.8237481557834879,2.160312596988636,0.3219362737064646,4.766642554056742,0.34483601749215964,0.8237481557834879,0.3673730827466701,0.575314001522003,1.773994145265504,4.207121153525293,1.963511096612471,0.11103388355031066,1.1570267291489524,0.48543423374694417,2.8499772343183447,3.994575219686568,5.021082859239579,4.117705386324793,3.31321329213548,4.067808681336789,7.815014331370789,4.049665657447057,5.7125498882503125,9.448863760045684,4.590977153710419
TCGA-UB-A7MA-01,1,5.336322066464391,4.949513809587342,4.6604471279039705,3.7824368659585823,2.510988574385973,6.856392208333736,3.0495985755444743,3.333467719093989,3.584996634320753,2.392315593653014,3.0652625329973895,6.270293997292493,3.7409366104635424,1.1570267291489524,2.594540241630488,2.4356238973334325,4.058312330578242,4.796998587754681,6.311659405751073,5.252511591534702,4.251712594731045,5.811985017362189,7.432567065251831,6.746485705900262,4.97865041936277,10.076435462493102,5.216104171634597
TCGA-FV-A496-01,1,2.0250223715684976,2.9088309941937585,1.9708817033607575,2.76766635653565,0.47507348706068736,4.598167038390182,0.6040866530104423,0.7655403752649063,1.333411569946203,0.47507348706068736,2.2927467212526595,4.430916102120087,2.2234436842169094,0.34483601749215964,1.2690226149569193,1.1440469915380642,3.22653041209936,3.6159210201844294,5.347636354341503,4.744685708815879,3.6758250584763834,5.140353750690701,7.513210944557018,3.970873938145699,5.117718920209381,8.519831938686494,3.6392680151453587
TCGA-DD-AAEH-01,1,3.2402945974415416,2.7376840778435665,2.367346641287257,3.1177002197053163,0.6135372870422602,6.427146486168529,0.7907537371228007,1.2927536062918739,1.594569079691644,0.7570405765592495,2.014320806088411,4.436924920934732,1.8114981947802298,0.27500444854110573,1.2868986669300422,0.5558164866999667,3.34338131023605,3.7246591135969718,5.161054742782716,4.064329359109179,4.16591337387802,4.980974438562044,6.503077955263647,3.3868175671243055,4.685909478564753,8.512651583785184,3.7312238076465496
TCGA-DD-A3A3-01,1,2.9260127959519093,3.947666745896304,1.903036563830748,3.346266663519242,0.5558164866999667,5.325205043855848,0.40052693729759586,1.3785280595142566,1.4802873733519473,0.5459561635262882,1.541000911145509,3.857986242357126,1.4435768521734766,0.27500444854110573,0.8953094988283345,0.978174336475226,2.207902118263435,3.357543589161709,4.6898505664569985,5.123935171932746,3.6758250584763834,4.537342157111574,8.28562609078103,3.4396502086426874,4.876807391991511,8.726307003439226,3.655372760934289
TCGA-CC-A9FW-01,1,3.7570437285509417,4.389555295084505,3.1505785792825565,3.332026364925502,0.9999789920786105,5.110629476865289,1.4750928805227972,2.3045415571379295,1.4594449366055156,1.2509538448246542,2.8338828112078236,5.242969262283991,3.8914413146744953,0.6870438821454687,1.560705842362272,1.3161575639669965,2.9202820660435784,4.680335023720029,5.850497178945258,5.415861344799983,4.648442976723486,5.393989514141048,7.453844220931866,4.225762485939674,4.76394540947178,8.956603826152683,4.825738301231765
