sample,Subtype_Immune_Model_Based,PRC1,CCNB2,KIF20A,ECT2,RACGAP1,BUB1,FANCI,SMC4,CEP55,KIAA0101,ZWINT,SAE1,MAD2L1,MSH2,H2AFY,DNAJC9,NCAPD2,PPP1CC,RNF34,PRR11,RCC2,SPC25,CENPL,PSMC3IP,SMARCD1,MYO19,RBMX,CCDC97,ANAPC7,WDHD1,TARDBP,RAD51,DEDD,B4GALT3,YY1AP1,PYGO2,PI4KB,SNRPB,SNRPD1,MRPL9,SCNM1,DTYMK,RFXANK,LSM2,EIF3B,NR2C2AP,SNRPE,SNRPA,ATP5G2,CDK5RAP1,PSMG3,TSEN54
TCGA-DD-AACN-01,2,3.1009881047351597,1.7570460558528649,1.163497006258656,1.333411569946203,1.9373357075357485,0.8073614395331922,1.4059673641333936,2.978179698838065,0.8718343930630623,1.9259684724803396,2.3840620741529563,5.073839422893108,1.310357056256527,2.841969422710669,6.081934704442007,3.292810974819379,2.121021805194677,5.008969051545203,3.374341269680217,0.8797159563229918,3.9927943713757927,0.6960071633452156,1.7441789639255825,1.367348167186681,4.116857192655789,3.5729001286556805,5.981590986749318,3.746304045080069,3.964414528580939,0.8875109937935336,5.960236611758263,0.6690156014382272,5.101793404455257,4.715911046178012,5.392622791328503,4.674665353419302,5.29391366081315,7.794605919891508,5.145698253214203,5.7365870065896205,5.155028215949824,3.7333509204146087,5.275790292016576,5.881654217812295,5.9895632803033365,4.445606461458415,7.60432552425422,4.805290427892449,8.813606731535936,3.8934000448385646,4.553997880558136,4.116009029453328
TCGA-RC-A7S9-01,3,4.294292384226069,3.6052697163198473,2.3950692383973267,3.0053738124215568,2.611167702904874,2.032120753939973,2.114401370521526,3.776131628578129,1.5260689103801783,4.857009231174438,4.6547806544804455,5.343051847066022,2.9202820660435784,3.032114219751019,6.414792224060164,3.957957095800726,2.841969422710669,4.907827587433855,3.60169025073284,1.4382677487308115,3.1667425306519226,2.257036049583577,1.7949392157282418,2.2479470478976107,4.397079740759763,4.4195694304004585,5.039114175379574,2.996359255296132,4.386127084454534,1.5360800833726251,5.787335183714338,1.2509538448246542,3.957957095800726,3.8135307699671346,4.275791641269894,3.8237519561871576,4.100935676347629,7.39767251699807,5.604921706039399,5.69960249261065,4.873812906619577,4.766064578317911,5.905447540121547,5.551169872681773,4.948159093644025,3.8237519561871576,7.303552264137996,6.059375078390874,8.591241809035052,4.025059720341498,5.147350306786737,4.550263954799347
TCGA-DD-AA3A-01,5,5.283194815783333,4.688216404165228,3.911690737318003,4.991434035689022,3.5582501561429973,3.4128010659431927,3.235734600683561,6.63982572517134,3.3881743750866726,5.99733940506865,4.860485283199467,5.812476127812728,4.578326723914189,3.827841972607897,7.318358521576463,4.35329425843152,4.437592642271509,5.582887098547645,4.442267109474859,2.550939541036929,4.847451631862043,3.056547693773508,2.7886838110623096,3.3826575299398294,5.212601042138518,4.98775352575917,6.545215545500481,4.009014873276081,5.351245692377446,1.7441789639255825,6.615870183537216,2.8579922016542323,5.3280328514557604,5.506165385635274,5.845190845175982,5.43764342868423,6.032093972727304,7.515001107465381,6.926794772453744,6.67200374580049,6.229437477424449,6.1245069165683415,6.154377518750673,6.444147980163975,6.725088170632056,5.1679569761138735,8.44524087687754,6.335360030679984,9.822792298723282,4.319739796395234,6.402538034316666,4.89574531400789
TCGA-EP-A3RK-11,0,1.0496522499151233,0.4436144177516554,0.42222189429525453,0.45417830551482125,0.6870438821454687,0.3219362737064646,0.6229301755642755,1.6553466902800247,0.11103388355031066,1.4435768521734766,1.372931313237765,3.4685514412290295,0.7655403752649063,1.0772646837312727,3.9126243800153784,1.7441789639255825,1.4435768521734766,4.132600841872449,2.38131337857397,0.27500444854110573,1.9069227716885495,0.47507348706068736,0.38957002018585846,0.5160272710531829,2.3701696760359736,1.7570460558528649,3.9326145813322193,1.83187202356403,2.485387836733613,0.17631828427718285,4.911694652155309,0.41142546871202995,2.7824414827775623,2.744148330895824,3.381301270562706,2.5656374779044326,2.9653516480575446,4.744685708815879,3.463366768314859,4.11355895149502,3.051357412842632,2.863943394695606,3.815574565504239,3.9726529621552977,4.4686103259425956,2.424951897260927,5.2326498925676805,3.65767470756865,7.921257996257632,3.247898377333833,3.3176215678246455,2.5680485252372147
TCGA-K7-A5RG-01,1,3.5197685422776583,3.0755710914606333,2.8359467778507317,2.5007695143515245,3.0017845314788745,2.7333490812012022,2.533541161145386,4.000012402012735,1.7781732148343998,3.8972247845181136,3.6836624274068384,5.099269109704345,2.954195248579515,3.05311654399561,6.167097387163254,2.821680870610176,3.667899157881732,5.643523682930948,4.180271620123031,1.9597934848180225,4.146467619880628,2.1375352103154164,1.5360800833726251,1.5558160771235081,4.506542357194874,3.8846338902426383,5.731680846892044,3.3176215678246455,4.290591211744133,1.500781484384987,6.033374135775003,2.3978241159266944,3.9335491795059774,4.173091449821261,4.426243416249167,3.8846338902426383,4.067808681336789,7.299378862493423,5.504893973339469,4.8971950019158275,4.802204885171991,4.400509250719456,5.072092845250465,4.82477353983843,4.976810657692047,3.7246591135969718,6.541159464636172,5.356806467072231,8.433375124374038,4.228034443614125,3.878760861889802,3.8145526400747847
TCGA-RC-A7SF-01,2,3.2372544099274956,2.257036049583577,1.999967500089976,1.4750928805227972,1.5109587399701792,1.007204053563292,1.4854279970202247,2.9671832067473294,0.9183874899273239,3.5717093073713997,3.01080391559576,4.317554942956081,2.6848036496398127,1.9373357075357485,5.7125498882503125,2.1276513093467027,1.7824282241724116,4.245648924622149,2.2927467212526595,0.6229301755642755,2.994609788230738,0.9854880234058967,0.9560728396167849,1.3561617756288933,3.941120983500394,3.7004556699710407,4.686486196010314,2.553345580683047,3.5335596234057105,0.8399376695711672,5.424944401953168,1.0496522499151233,3.3477095760027282,3.0373827999453016,3.5210466586824625,3.0303586204433053,3.7322410906454224,6.906265953806291,4.079849348560208,4.6689965900032275,4.451522796218959,3.6275903647398637,4.88849763415778,4.450186748015341,5.128015016704864,3.4982394790231606,6.096517539660944,4.871881096889069,8.228313878176465,3.970873938145699,4.477014414417945,3.5619113630700627
TCGA-MR-A520-01,3,1.4276208450811094,0.33341923628540887,0.2868778373830473,1.3045126815928023,1.0143639531974313,0.3673730827466701,0.7990679518214341,2.4751257596471237,0.1890378976317427,1.636896539378977,1.5558160771235081,3.9918571418907707,0.8797159563229918,1.201622003974685,4.993177541441087,1.7527516428785137,1.5897547470696882,4.281672538327623,2.3334138304602083,0.17631828427718285,2.3477030000749064,0.3219362737064646,0.5945501751834043,0.5058932605314576,2.863943394695606,2.2868585353436615,4.015206230167752,2.0107844626309914,3.3348191325143564,0.38957002018585846,5.381299732625199,0.4436144177516554,3.181060340436992,2.854026916936525,3.554589809980377,2.526098048159343,3.484116529814492,5.256601681898513,3.8237519561871576,3.989139407142897,3.0959529308277847,3.2342149813499943,3.8923740194031287,3.8104654919371153,4.8444593153986055,1.7990718103872587,5.209098148139763,4.0080769420175715,7.9414749182833235,3.2719930564427453,3.6633848969011167,3.1342603059508263
TCGA-ZS-A9CE-01,3,2.5058771133359024,1.8359027500155825,1.5109587399701792,0.8797159563229918,1.505897654128505,0.9486234845404837,1.0703817420707262,1.8278456852216973,0.33341923628540887,2.8011821557254115,2.8237419827820758,4.512183557183862,1.4488973213076244,2.550939541036929,5.54754880297457,2.2172372575818273,2.121021805194677,4.602289934809066,2.9763461020046105,0.5160272710531829,2.3161210638001606,0.6690156014382272,1.2203239161193031,0.910726136775185,3.750562118621266,3.1779462697546745,4.941579650619129,2.7928764302994957,3.821707277814064,0.7907537371228007,5.258549453396683,0.6690156014382272,4.090860794384281,3.4763774275719723,4.07467484800193,3.5813300499640603,3.72133146827846,6.129928311210536,4.277973112579292,4.393650636539406,4.343404312480005,3.684861400860381,4.7644270283277566,4.567405245617433,5.071704725670939,3.7071036565246667,6.658240575468422,4.5441374199657965,8.570396338551108,3.997293639927766,4.451522796218959,3.464640025130806
TCGA-ED-A7PZ-01,3,4.7713630191549194,2.8894307950863762,2.198505378066866,1.9560791803357345,2.6299289371035446,1.4005533209384378,2.553345580683047,2.257036049583577,0.7907537371228007,3.499515762864817,3.808422250523654,6.212961100588813,1.8278456852216973,2.5680485252372147,5.550876265057494,2.5656374779044326,2.8073524103313314,5.101016684271204,3.374341269680217,1.2509538448246542,3.553400383141756,1.731150717890886,1.1043431731651088,1.4905788011624557,4.528539168479115,4.041773772893205,5.456794633098637,3.6960250944236717,4.575931352996584,1.2141074578634277,6.074644112736884,1.3391529474152564,3.901143566245734,4.060004458365459,4.574685828810778,3.888456952122971,4.811944460858607,7.7491148190795505,5.4844570505671175,5.571334027001477,6.161279575874502,4.702638049473772,5.639505734018687,6.597559819544833,6.778983945220524,3.72900448367464,7.548817570384671,6.1691682134418615,10.027781290284539,4.3405520943444005,5.000442882296186,4.457440291991347
TCGA-G3-AAV0-01,2,1.7441789639255825,1.201622003974685,0.38957002018585846,0.5945501751834043,0.8718343930630623,0.3673730827466701,1.090853998963106,1.4168323986618683,0.17631828427718285,2.0179353324805644,1.761275307314511,4.997245986744844,1.0840715205600726,1.0635284679135382,4.365947053114735,1.7137191488257695,1.090853998963106,4.290591211744133,2.4956657881963986,0.34483601749215964,2.3074142806054083,0.45417830551482125,0.42222189429525453,0.6599208559172822,3.2433355424834183,2.536023981728238,4.351201863070853,2.821680870610176,3.273517338159492,0.43294824413198646,5.048714375094312,0.40052693729759586,3.667899157881732,3.2539847953660623,3.7267854378363885,3.0635013826591972,4.130149049690234,6.252429713355466,4.818117329505393,5.194602575653455,5.072092845250465,3.7376984208688135,6.1457013135769545,4.380604716220532,6.0161426536523575,3.8379778339654824,6.504462543100025,5.709018555673765,8.688896614093272,3.8894827764316804,5.161054742782716,4.173091449821261
TCGA-DD-AAD8-01,3,4.578901638773876,3.0391395863967,1.9411071754336326,2.386812009728059,1.9855120271851818,1.7655097452861825,2.998196522510298,3.8599416581293022,1.0285844260726642,4.605262569099246,3.693810232493442,4.372227985001148,2.980013634073415,2.5728730686104955,4.8923629056760944,2.6064012113365953,2.226510299739191,4.955126656569,3.1731433397673445,0.8073614395331922,3.01080391559576,2.687084489880253,1.5656041085740449,2.0600185805548157,4.501475702884394,3.9560857468632014,5.2809538672316965,3.0755710914606333,4.471188607748975,1.4488973213076244,6.182678913952145,1.9335677156016553,3.849980397686974,3.6598848734303657,4.566160044322434,3.7939402011499195,4.114407026588502,7.223079047033131,5.4182052287267695,6.1822844158567,5.067823705822732,5.29391366081315,5.660479972979381,4.7686655385913115,5.3117505254260955,3.7949610030548855,6.347508496715379,5.390963241745807,8.48712223021715,4.622336302257687,5.45151768686085,4.453526979504797
TCGA-DD-A113-11,0,0.7048673537856789,0.2868778373830473,0.07038733370622455,0.45417830551482125,0.41142546871202995,0.08406696650259302,0.22651317312731462,1.7048990188278728,0.097613262755309,1.1505799165126178,0.8797159563229918,3.2972122460240025,0.33341923628540887,1.0566009268087797,4.28907292967535,1.3161575639669965,0.8875109937935336,3.6507698168530687,2.4302449195192755,0.17631828427718285,2.5084323617750877,0.37850342869913906,0.20163117540000605,0.41142546871202995,2.675855659679498,1.5459963165044162,3.881650547514313,1.7441789639255825,2.5484514019914095,0.250954424227243,4.792853333088883,0.12432727046024596,3.1937921732224104,2.8933249149538955,3.5121933594007735,2.386812009728059,3.1456983689419435,4.521651567019151,3.990076518267414,3.975462250921059,2.9392239325462097,2.5235361711901003,3.6170232784252527,3.4672778412690315,4.514765460390963,1.695964314457595,4.882120726776117,3.4195085454757086,7.523852647495131,2.8659279946225205,3.534838899423554,2.7004448780949515
TCGA-DD-AACU-01,3,3.206359436709755,2.049612602318654,1.6229459144937792,1.4956751947796072,2.100957682012142,1.1890504124707402,1.43297002846825,2.6576538681670008,0.5360531059605349,2.411454485858343,2.8460154848254886,4.909761075253875,1.7570460558528649,3.0583076899981845,5.740904690696419,3.3016150366582395,2.4725012307055207,5.403948015317093,3.4724639095653496,0.7048673537856789,3.4409213646052432,1.3161575639669965,0.9183874899273239,1.8359027500155825,4.656509311831213,3.5285349337781695,5.110629476865289,3.0617405240473388,4.001793844993829,0.9335616876382705,5.777418507523185,0.9486234845404837,4.4355895230961515,4.114407026588502,4.549689542853477,3.9087967180574363,4.150525398643541,7.051902992924316,5.500493125541254,5.433931131631662,4.95328788514051,3.6870751107621755,4.796998587754681,5.305219424579206,6.265457522071693,3.4944112847854467,6.918761466522081,4.455531295810638,8.72391266918396,4.560700874648922,5.027286380508958,4.626462141130579
TCGA-G3-AAV3-01,2,3.4409213646052432,2.912646475155056,2.232648838293621,1.7004632278141196,2.9763461020046105,1.9411071754336326,1.8757946364409923,2.854026916936525,0.8797159563229918,4.500137478310892,3.9699376696625297,5.066562443336708,2.9448789777622215,2.5680485252372147,5.198882724307527,2.7506176634716346,2.796985476723334,4.704849878559312,3.2372544099274956,0.9486234845404837,3.360341743618013,1.978190565622321,1.3448486017673857,1.3950896013722618,3.9864220160463684,3.3519490391014983,5.287287219108198,3.073808240681051,3.8777355908840168,1.0703817420707262,6.1375187587945454,1.4594449366055156,4.422238843734369,4.292773892788026,4.976326522655413,4.123455056267972,4.5939487853016905,6.540368048629976,4.9662577237173755,5.046968735951954,4.509697479941781,4.44894618487851,5.226906964152132,4.71812368275269,5.632842323532555,3.490584078317571,6.465205376283536,5.205984662736705,8.285825450540015,3.9523435501200876,4.517921406604442,3.7729798218542054
TCGA-DD-AADO-01,1,2.9653516480575446,2.469877749395623,0.8718343930630623,0.9560728396167849,1.4541655978040076,0.773987400246651,3.452821239252699,1.500781484384987,0.7990679518214341,2.7158625766331284,3.350505665707649,4.970420504479651,1.2630595330598264,1.978190565622321,4.900094529277052,2.459394330231469,1.4646715151769598,5.004511988467495,2.6346266199522423,1.1043431731651088,3.9616067057324846,1.6735636465178412,0.7655403752649063,0.9030174855525862,3.1905856539678736,2.873784354298326,5.229632343748061,2.937310668146927,4.430248530507817,0.8237481557834879,5.472823661894725,1.4059673641333936,3.5121933594007735,4.034729801745603,4.359001583273758,4.105174077645114,4.039989089698075,7.720947522612981,6.721918421607808,7.025902038236342,6.175282325426841,5.361099361328709,7.535191007932815,7.26291458426443,6.399474680803737,4.054834465612137,8.865892472419233,6.283521360103401,9.418507676243808,5.404631502916742,5.7658342899315125,5.723831656701699
TCGA-G3-A3CJ-01,3,1.7004632278141196,0.7048673537856789,0.33341923628540887,0.8237481557834879,1.007204053563292,0.250954424227243,1.6781000056587052,1.7907402741784713,0.07038733370622455,1.7004632278141196,1.7398306262333392,3.750562118621266,1.9335677156016553,0.9335616876382705,4.126848958347189,1.3391529474152564,1.1953537992788945,4.2086346591183625,2.0840344380096223,0.34483601749215964,1.8399378570959801,0.37850342869913906,0.6960071633452156,0.7655403752649063,2.2509486894542814,1.5752931321845816,4.8455210795436265,2.1077132121789126,3.458093040314274,0.2630398652935631,5.319744850939777,0.4436144177516554,3.6971326319245543,4.231158714353127,4.168274351310909,3.3000873659930523,3.7990447705052235,6.465205376283536,4.9662577237173755,6.108343064575945,5.090435123579191,3.5619113630700627,6.0254964889224025,4.3161301325391035,6.61982949666453,3.381301270562706,7.655366766614769,4.527965144762568,8.646102019162827,4.155433388661661,5.809922386532332,4.3139455675490845
TCGA-DD-A73C-01,2,1.9927711456300836,0.963465713162307,0.8718343930630623,1.6135016777251294,1.761275307314511,0.6507781429548161,1.2079111912242162,2.424951897260927,0.27500444854110573,1.6690337817679282,2.0355985527360203,4.661023430781078,1.3950896013722618,2.3248410533533397,4.9471914654425655,2.6229717139180764,2.160312596988636,4.313280734651347,2.693761859924005,0.6322596043371412,2.739809915089532,0.5849683428946804,1.0496522499151233,0.6780580461448458,3.332026364925502,2.5484514019914095,4.708696859456383,2.367346641287257,3.346266663519242,0.5945501751834043,5.33125087342985,0.49569216057701265,3.7866106366251895,3.1937921732224104,4.016988915237821,2.7991263838504286,3.9164527636326616,5.341588783767158,4.237976623582855,4.356147776124231,3.342029017633347,3.235734600683561,3.994575219686568,4.213364948244192,5.287579545304321,2.160312596988636,5.375346239870065,4.147316866023738,7.552298919942904,4.064329359109179,3.6621874385628135,3.264553645580981
TCGA-G3-A25X-01,1,5.177096595651709,4.5223211294474455,2.0355985527360203,3.5471802535157524,3.0214973960370948,1.8480211831529465,3.666793513006937,3.423588990026788,1.2388058520636933,4.653052082662554,3.5058988213578086,5.939969483480056,3.329144132436113,2.3617851146152002,6.010826160159096,3.0617405240473388,2.6275811984374338,5.091308741874851,3.6803426317712344,2.4931153807959237,3.4918597039085766,2.873784354298326,2.1043342504227764,2.6181976180630024,4.091708046059276,3.939251144634723,5.666165642049967,4.091708046059276,4.3840322679732235,1.9927711456300836,5.679499316233291,2.687084489880253,4.371561759742979,5.693227716560361,5.452201710044942,4.64210645376271,5.501079887766001,8.259909428141016,6.557483465884745,7.068974259092004,6.192147318591448,6.021262530311095,7.677855645029154,7.410794669523597,7.031062247212124,4.9731313650400235,9.93647158551966,5.616186569896403,9.58817367444337,5.151820844349042,6.546600576980355,5.604334024477335
TCGA-BD-A2L6-01,3,4.852954215083401,3.6218005927731585,2.232648838293621,2.5484514019914095,2.8499772343183447,1.8399378570959801,2.560734768873345,3.656477655880161,0.6229301755642755,4.719759195850677,4.911211249584871,5.146086966761892,3.953279036601309,2.2234436842169094,5.427972390675243,2.260042706379668,1.5109587399701792,5.13296957002317,2.8277797285286854,1.3617786408537167,3.012556179387327,2.6206261611507253,1.6735636465178412,1.3895766548075825,4.196150958606472,3.3881743750866726,5.036108463103457,2.8679130281690814,3.981831344691139,1.9373357075357485,5.510957858148369,1.8480211831529465,3.1683424004071767,3.288321452284039,3.9745257800741287,3.4289407013104873,4.165063477721492,7.429882693407286,5.228464306661019,5.2016066401995,4.360333458849342,5.309995826228263,6.3464219966375035,5.5027424099611535,5.443896227636782,3.790785349827804,6.528893047141562,4.910244461132354,8.97865972643051,4.701003306214114,5.189836465596576,4.360333458849342
TCGA-DD-A11D-01,3,2.1043342504227764,1.3895766548075825,0.6415558552970472,0.9854880234058967,1.4854279970202247,0.6415558552970472,0.7990679518214341,2.3701696760359736,0.3561345822114239,1.6645104224910277,1.9597934848180225,4.156188552159726,1.2750031987187,2.0738029465021626,5.387156215763942,1.7866173310004987,1.731150717890886,4.6775481235097605,1.9107393529820278,0.34483601749215964,2.277958446909894,0.575314001522003,0.5459561635262882,0.3561345822114239,3.246377243646231,2.709251351450218,4.422238843734369,2.7268084486920636,3.8399312304600177,0.782420652403773,5.256601681898513,0.47507348706068736,4.026843203965253,4.140806743444621,4.010797053784145,3.116019021501094,3.9373814745691997,5.920297164247287,4.311761177479048,4.63922659912096,4.114407026588502,3.2868851408284554,4.4235736409571995,4.099334702694113,5.384715943662708,3.1505785792825565,6.040267623468111,4.119401864995192,7.899150192674545,3.3016150366582395,4.399842369827153,3.667899157881732
TCGA-DD-AACK-01,3,3.171542805180002,2.2927467212526595,1.7484626091535285,1.7907402741784713,2.1666840673568712,1.298684341633731,1.584948382204129,2.9653516480575446,0.6599208559172822,3.000034124131222,3.3826575299398294,5.042604926202866,2.1043342504227764,2.709251351450218,5.438913476816018,2.653026018723903,2.260042706379668,5.344514947804558,3.5509303265657293,0.9486234845404837,3.316181965684182,1.3504980460779699,0.8639591438122435,1.4382677487308115,4.345496124657319,3.518490533895585,5.185848836336422,2.819706092689945,4.514096057786495,1.201622003974685,5.815324628058833,1.3950896013722618,3.589764459047848,3.712553204893066,3.8846338902426383,3.270558608027837,3.9316800255394506,6.897638629758456,5.777909402410199,4.697060994656384,3.9279422266892436,3.785590294437899,4.527295463492302,4.510940494023612,5.80039569151128,3.6004972723762605,6.448201006156631,4.5974959171369605,8.303170086886585,4.016144467397949,4.3923172057811515,3.495687239895959
TCGA-DD-A118-01,2,2.963433238017576,2.3248410533533397,1.7004632278141196,1.1309453287348874,2.3015905460058645,1.090853998963106,1.1374837886788962,2.0355985527360203,0.5945501751834043,2.6158535713831514,2.998196522510298,4.524808199209406,2.490565945643234,2.1375352103154164,5.686755434429187,2.6959607117567344,2.582531919738358,5.098007012030272,3.246377243646231,1.2868986669300422,3.4275799039860075,0.9708495670999162,1.5508689224250372,0.8155891101532136,3.8165965462193157,3.276476767544835,5.18069455706886,3.4672778412690315,3.827841972607897,0.45417830551482125,5.628237100365674,0.8480084108649092,4.4195694304004585,4.3469224501222525,4.181877996487095,3.5422425228090004,4.450854764714106,6.2305228372151955,4.715333858680823,5.009841137240754,4.2086346591183625,3.994575219686568,4.804229744974234,5.365294997289128,6.106864795829658,3.9699376696625297,6.491507336877153,4.592127431345102,8.958799405856885,4.013423690143109,5.191003635313947,2.7866310338960965
TCGA-G3-AAV7-01,3,5.404631502916742,4.549019408462435,3.9653505526045274,4.479593403234171,5.161443575830214,3.6949176279299776,3.5752820414084456,3.80015868051554,4.616484223988246,5.150557390901711,5.7416897506205355,6.449683853489677,3.949537341848218,3.502068658667061,7.42282392870839,4.227277101986583,4.166668861901051,6.3168928699969475,4.741990141536608,3.2912843589477707,5.336614649098598,3.1699424919882646,4.004513171569567,3.0942750555860514,5.745811448465687,5.066950520494423,6.334866217627309,3.998231105510502,5.266049030741885,1.5656041085740449,6.530475746801995,2.76766635653565,5.189836465596576,5.456794633098637,5.931706565372973,5.332031027491927,6.082821435699672,8.059711769939158,6.816444512406488,6.196092741587272,6.237627281900495,4.92078365339465,6.888416799933698,5.959055874338648,7.104312600944054,5.609427431207277,7.760163472614524,5.661656281322568,8.731195465032842,4.388888666609911,5.681460357870466,4.981361786990798
TCGA-DD-A4NI-01,2,1.604087314429849,0.5160272710531829,0.41142546871202995,0.963465713162307,1.007204053563292,0.37850342869913906,0.941119233104861,2.784493250029781,0.2868778373830473,1.7398306262333392,1.682573968806901,3.942990990962787,1.1699351265066096,1.7268191664770247,4.75489211941667,2.0738029465021626,1.5801499984311695,4.227277101986583,2.5777008696757258,0.42222189429525453,2.3277239408625565,0.5459561635262882,0.6870438821454687,0.8073614395331922,3.2203684183236896,2.611167702904874,4.545381778329547,2.2539519907905428,3.361786181293912,0.42222189429525453,5.386472929393227,0.3673730827466701,3.776131628578129,3.6147269913925064,4.103478624910522,3.1009881047351597,3.6345775709036112,5.361782351144576,4.210242858183607,4.351201863070853,4.002731505340743,2.8237419827820758,4.044404092155499,3.9745257800741287,5.021470554552443,2.7376840778435665,5.89335340175594,3.873821408732876,7.783356961927854,3.2719930564427453,3.93644670290012,3.5260688743991584
TCGA-DD-AADL-01,3,3.8359316316313365,2.6599267444573487,1.944882113414397,2.7180675276795636,2.5777008696757258,1.5558160771235081,2.8499772343183447,3.8227295894841613,0.7990679518214341,4.18272847322088,4.098487172911421,5.099269109704345,2.1858467531221883,3.181060340436992,5.568005543597376,2.7949307075169614,2.829842270460428,5.53512123775663,3.648468820329495,1.2750031987187,3.4436456522482635,1.9597934848180225,1.7655097452861825,1.8678698304650487,4.722453141370857,4.2794907634832295,4.9556105567533,3.4982394790231606,4.737658389145093,1.4594449366055156,6.036032992152365,2.1243354254129705,4.366708304170098,4.156188552159726,5.1051917025011075,4.104326335919848,4.436257214540752,6.417164145496058,5.15911062271241,4.71812368275269,4.462022373531049,4.6093863344718935,5.166304242579593,5.6226524491468926,5.902300931645849,3.981831344691139,6.590236350401029,4.228791807629602,8.75354321308741,4.13420407285959,5.280564146415221,4.515339245349344
TCGA-CC-A5UD-01,3,5.927870477903696,4.779745697076419,3.924111688741068,3.747414749558439,4.829887043467598,3.2750418054449137,2.811468356741647,4.157887755800892,3.481566727787418,5.834677463767705,4.99230578003085,5.658813569243881,3.9791148808993344,3.379854742901063,6.511880229340744,3.411441834565848,4.715911046178012,6.006789769084027,4.356813638588789,3.0617405240473388,5.312140466061448,3.165142882937828,3.137539804644096,3.4763774275719723,5.099269109704345,4.541648847313852,6.061148130951911,3.171542805180002,5.5166310415047475,2.7697998904157757,6.281547026463179,3.1358556183496313,4.848996140590348,4.828343274619183,5.9126261756772145,5.106453988463815,6.220163034882814,8.422307324422919,6.610624265920118,6.904282622471723,6.673687100646938,6.652102029633621,6.825364985923809,6.048146516703115,6.557681344758678,4.805772566045283,7.610493762899372,5.9871026206071125,9.954053751120966,5.161443575830214,5.775062255216917,5.298299243623681
TCGA-DD-AAE6-01,3,5.846959584812402,3.807400713107724,2.8237419827820758,1.9222110122142988,2.961602377924439,1.7398306262333392,3.035626309813242,3.590956638226773,1.3561617756288933,4.477683020373592,4.697637891375443,5.737666404514964,1.6599251928902197,2.5235361711901003,5.902300931645849,2.8933249149538955,3.4046476701339285,5.201995782763331,3.690396211078959,1.632284371547357,4.565585351988959,2.367346641287257,2.2357207558412324,1.3895766548075825,5.461094699335018,3.8529589313825356,4.921750683583273,3.7048873784403376,4.820721799574171,0.8155891101532136,6.073560423384477,1.981849724128207,4.501475702884394,4.834904707243388,5.344514947804558,4.835387208312011,5.361782351144576,7.317762277883218,5.2326498925676805,6.420722114113169,5.955120196915287,6.130914051036187,6.3271630087034,5.65273642615407,6.350175403615427,4.498894892537279,7.179874311171328,5.56408989227886,9.119094236358471,4.839923004119172,5.737372021734012,5.2776413288628525
TCGA-DD-AAD3-01,2,2.555835453523104,1.6599251928902197,0.9927898631597154,1.4168323986618683,2.0840344380096223,1.090853998963106,1.4276208450811094,2.7462758411105312,0.5655943161500262,2.2110381280352795,2.5728730686104955,4.8160917498818465,1.8718665430943708,2.4276385705545804,5.500493125541254,2.3978241159266944,2.3248410533533397,4.919333149566121,2.4462321367205706,0.782420652403773,3.147295297855173,0.978174336475226,1.2868986669300422,1.310357056256527,3.5496497115624353,2.528578193147445,4.911694652155309,2.969015106049437,3.8165965462193157,0.6870438821454687,5.459140086849812,0.6780580461448458,4.445606461458415,3.9690014425518303,4.566160044322434,3.4019309362685433,3.901143566245734,6.198460066956334,4.464695573705771,4.907827587433855,4.559455928597607,3.701563491001527,4.761248457349867,5.0325212575066365,5.639505734018687,3.2203684183236896,6.354521605025819,3.9854850644246125,8.099763326081499,3.7813240199524008,4.440263676915023,3.5335596234057105
TCGA-ED-A97K-01,2,4.0695015168731725,2.881647470848341,1.8196628006810427,4.550934114943227,2.6040609075129124,1.9597934848180225,2.5873662101124544,3.8419778586012283,1.7907402741784713,3.1126573906599138,2.049612602318654,5.046095941056346,2.521057845873663,2.796985476723334,6.60389394326984,3.0089643626269793,3.670202816814151,4.759707428396879,3.6814491586658105,1.7655097452861825,4.572290722266953,1.4541655978040076,1.201622003974685,2.0107844626309914,4.315465246431402,4.319739796395234,5.638623775839533,3.9662866181233407,4.140806743444621,1.4005533209384378,6.013681275818573,2.0565979388695785,4.146467619880628,4.464695573705771,4.752773578952128,4.452858903620828,4.762885869594395,6.021656378746801,5.847450908177474,5.179138650634573,4.903960879499605,3.901143566245734,5.108104719871621,5.218050456241606,5.903972552899465,3.699347919748139,6.245028244240367,4.819178389084647,7.889490922331974,4.09594476862813,5.309995826228263,4.086625001141469
TCGA-BC-A69H-01,3,3.8480259836177297,3.5459913960101845,2.2016357403219415,2.1666840673568712,2.1537941115990686,1.5752931321845816,2.4646339356214595,2.744148330895824,1.0772646837312727,4.430248530507817,4.381937604325436,5.5671245020955045,2.6017213498829532,2.462013606133905,5.588566449897428,3.15865770348939,2.7991263838504286,5.275790292016576,2.8277797285286854,2.169950627452982,3.950472702718268,2.144032357386355,0.9560728396167849,2.4646339356214595,4.080696196083024,4.075521504537438,5.194991665377729,3.426309944993352,4.655356864098567,1.2141074578634277,5.733054539432022,2.1890475407391916,3.6461681414336913,4.800662205672481,4.683122142206436,4.1101669566097065,4.565010669738621,8.905009663404323,6.952285604763527,6.453835919709347,6.174098920518495,6.512671474160138,6.986312139715254,6.393842266462888,7.404233504752464,4.887048250469865,8.299481803961806,5.927673760052516,9.81490103699917,5.1313179967609095,6.364004787353048,5.91675662275109
